Unnamed: 0,v_av_central_atom,v_av_nu_atom,sasa_ratio_nu,sasa_ratio_central,epn_central,epn_nu,epn_lg,epn_central_ts,epn_nu_ts,epn_lg_ts,nu_charge,nu_charge_ts,central_charge,central_charge_ts,lg_charge,lg_charge_ts,omega,n,local_electrophilicity_center,local_nucleophilicity_nu,is_av,es_av,p_int_central,p_int_nu,bo_sub_lg,bo_nu_ts,bo_lg_ts,bo_prod_nu,pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy,exp_activation_energy
186,15.4,-129.9,0.6006766642282371,0.0654190129181848,-14.597996,-18.594402,-26.487994,-14.72836,-18.493239,-26.643846,-0.753418,-0.548475,0.35195,0.458539,-0.197428,-0.232992,0.2033701546204302,-5.404114239768044,0.03801275,-0.3986179999999999,7.62,-0.6,21.86665556870861,10.937893748265497,1.154713,0.353302,1.03465,1.203047,-17.1145,-8.80606,5.56077,0.126051,0.604298,23.45405388721218,27.5
187,18.6,-14.5,0.0691294806144842,0.0779231533620404,-14.55678,-18.363356,-26.479904,-14.591325,-18.198304,-26.683532,-0.447105,-0.097472,0.46107,0.454797,-0.163763,-0.64148,0.7480816343792793,-7.131244767699855,0.0441398749999999,-0.0311499999999999,6.7,-1.39,23.05168975457965,19.79798085052729,1.156594,0.754015,0.332134,1.223708,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.222161179951428,21.43
188,20.3,-14.6,0.0691294806144842,0.0790824776416031,-14.556813,-18.363356,-26.4775,-14.591083,-18.195657,-26.677517,-0.447046,-0.083181,0.409001,0.408836,-0.157924,-0.627982,0.7727172857680835,-7.1312557338869125,0.05726125,-0.0311469999999999,6.7,-1.4,21.44689757692129,19.84644746780589,1.173811,0.751261,0.363807,1.244219,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.941443277726947,21.19
189,27.9,1.8,0.1963240673006583,0.0553163299105664,-14.554367,-18.331858,-64.326329,-14.55277,-18.223396,-64.342401,-0.702472,-0.463865,0.302456,0.363752,-0.071292,-0.14182,0.2108162956089683,-5.452272840185049,0.034136625,-0.0293939999999999,7.71,-1.66,26.938540835765792,17.106975409397077,1.080081,0.273623,0.940507,1.324731,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.617228234800498,19.21
190,29.1,9.7,0.1944952450621799,0.0624378933421662,-14.553933,-18.313435,-26.462902,-14.571303,-18.147353,-26.66658,-0.689229,-0.282338,0.330779,0.364633,-0.152894,-0.681484,0.2294728650631637,-5.722835097514862,0.041950125,-0.021547,7.89,-1.21,23.550071982125587,17.355911075841014,1.190159,0.822203,0.327118,1.333594,-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.895461280285552,23.04
191,23.2,9.7,0.1944952450621799,0.0438887048691619,-14.588205,-18.314233,-64.321091,-14.560839,-18.194425,-64.326154,-0.695539,-0.428373,0.145776,0.257235,-0.063159,-0.139481,0.2116027967025188,-5.594046550897756,0.035304875,-0.030539,7.82,-1.19,27.953800803652214,16.9292952404399,1.122105,0.328659,0.932736,1.343052,-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.44252901015326,25.14
192,25.1,-14.5,0.0691294806144842,0.0668267638290824,-14.569703,-18.363369,-26.457103,-14.604197,-18.180725,-26.661447,-0.447129,-0.055748,0.163141,0.199044,-0.104784,-0.594949,0.7133833227373375,-7.130271008285155,0.054918,-0.03114,6.7,-1.75,22.04611427942312,19.41919303807588,1.246908,0.799475,0.403573,1.268732,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.63445121333373,20.86
193,23.3,10.0,0.1939465983906364,0.0439715137462736,-14.588205,-18.313833,-64.321095,-14.558294,-18.184049,-64.32612,-0.693418,-0.407739,0.145725,0.262721,-0.063204,-0.141594,0.2115998408785418,-5.594215860129893,0.0353045,-0.008412,7.86,-1.19,27.841996884275225,16.96376982425319,1.122041,0.361278,0.924032,1.344499,-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.721821189948525,25.23
194,27.9,4.5,0.1954096561814191,0.055399138787678,-14.554368,-18.326185,-64.326329,-14.549854,-18.21977,-64.340201,-0.694985,-0.460007,0.302502,0.366039,-0.071308,-0.142481,0.2108169609322524,-5.393486397954751,0.03413625,-0.038835,7.76,-1.65,27.19052658780115,16.98720780759281,1.08002,0.274656,0.937646,1.319443,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.416065364052024,19.49
195,24.6,-14.4,0.0690380395025603,0.0657502484266313,-14.566624,-18.363369,-26.45772,-14.603917,-18.18263,-26.681764,-0.447211,-0.055794,0.231208,0.243044,-0.112307,-0.647719,0.77271877188707,-7.130252776657524,0.05799575,-0.031139,6.7,-1.8,23.221029825511764,19.84837416874235,1.225973,0.801758,0.329882,1.207813,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,24.657928945333637,21.53
196,27.9,18.7,0.1891916605705925,0.0553163299105664,-14.554368,-18.29342,-64.326329,-14.5376,-18.200729,-64.333257,-0.670129,-0.450455,0.302498,0.366285,-0.071308,-0.14258,0.2108169624079232,-5.724057977153553,0.034136625,-0.048128,8.15,-1.65,26.938533957641752,17.45552509488892,1.080033,0.298464,0.923493,1.308094,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.49426791142696,21.45
197,19.2,-14.5,0.069403803950256,0.0790824776416031,-14.5603,-18.363356,-26.479652,-14.591908,-18.196348,-26.664572,-0.446932,-0.092327,0.404203,0.417696,-0.158928,-0.594404,0.6774522434771952,-7.131361939922496,0.05153225,-0.0311469999999999,6.7,-1.37,22.220245410022333,19.27607217619994,1.172435,0.744722,0.401511,1.242839,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,21.23369004504837,21.12
198,10.5,-12.9,0.1063460131675201,0.0468698244451805,-14.628936,-18.366117,-64.34275,-14.608706,-18.241955,-64.356298,-0.480604,-0.197859,0.180789,0.288288,-0.13079,-0.205373,0.2456251014361815,-5.99748981108703,0.03774225,-0.07144,6.72,-0.62,26.03937066550637,18.853048411735315,1.093988,0.294676,0.890137,1.233123,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,26.377943686901556,25.11
199,9.3,-12.9,0.1057973664959766,0.0400794965220271,-14.644494,-18.366116,-27.254939,-14.617823,-18.236862,-27.266173,-0.480163,-0.176407,0.089488,0.210358,-0.049662,-0.122,0.1788080630011205,-5.997465103149956,0.0284929999999999,-0.071441,6.72,-0.61,29.671203295391653,18.850491065929543,0.950856,0.313875,0.758593,1.232905,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,28.520269222242263,25.93
200,27.9,0.7,0.1987015362106803,0.054736667770785,-14.554384,-18.334039,-64.326386,-14.554421,-18.225311,-64.343112,-0.70073,-0.466152,0.302071,0.358538,-0.071558,-0.141267,0.2108927546659748,-5.358529781955792,0.0341154999999999,-0.0287959999999999,7.66,-1.65,26.76368015009008,16.740631824551386,1.079463,0.268911,0.944699,1.324442,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.87580041886954,18.61
201,23.1,-10.5,0.1358814923189466,0.0440543226233852,-14.588209,-18.347896,-64.321095,-14.57006,-18.237641,-64.328058,-0.482486,-0.243152,0.145683,0.219036,-0.063183,-0.118104,0.2115994441983071,-6.128822295664231,0.035304,-0.0945429999999999,6.92,-1.19,27.077330430575927,16.903346670406172,1.122096,0.227513,0.986976,1.269042,-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.05140591983456,20.9
202,23.3,-10.3,0.1327724945135333,0.0438887048691619,-14.58821,-18.344456,-64.321094,-14.570351,-18.232242,-64.329498,-0.464376,-0.229662,0.145703,0.224399,-0.063179,-0.117935,0.2116298756769387,-6.146705753973963,0.035306125,-0.0632569999999999,6.99,-1.19,27.143788403249467,16.96962323469552,1.122124,0.235149,0.975648,1.256474,-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.39010478761109,21.53
203,13.5,-12.9,0.1060716898317483,0.0650877774097383,-14.602901,-18.366116,-26.49205,-14.592091,-18.255396,-26.512715,-0.480645,-0.226535,0.345948,0.414263,-0.198937,-0.248236,0.2656751003206624,-5.997438599261063,0.0434661249999999,-0.071441,6.72,-0.58,21.84599766771216,18.642152690233857,1.152156,0.274326,1.030697,1.232879,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,22.34671237613034,21.24
204,23.2,9.7,0.1946781272860278,0.0439715137462736,-14.588204,-18.313435,-64.321096,-14.559949,-18.18997,-64.327365,-0.689272,-0.419379,0.145752,0.262338,-0.063179,-0.14202,0.2116026684072713,-5.722816593770061,0.0353045,-0.021547,7.89,-1.19,27.953443981008945,17.22018444049986,1.121933,0.344345,0.926542,1.332881,-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.43391984356409,25.82
205,9.8,-12.9,0.1061631309436722,0.0421497184498178,-14.637033,-18.366116,-175.215391,-14.615112,-18.241895,-175.223645,-0.480185,-0.189272,0.140287,0.254081,-0.109942,-0.1946,0.2426212040427541,-5.997444368074991,0.0328868749999999,-0.071442,6.72,-0.63,27.75678378330661,18.850970873400552,1.047624,0.298428,0.814888,1.232588,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.055154876619,24.98
206,9.3,-12.9,0.1061631309436722,0.0402451142762504,-14.644527,-18.366051,-27.255041,-14.617807,-18.236658,-27.266432,-0.479948,-0.173621,0.088834,0.209465,-0.049652,-0.122891,0.1814387391236439,-6.010834219892946,0.0285176249999999,-0.0707909999999999,6.72,-0.61,29.62760797678145,18.855552239662845,0.950506,0.315892,0.757079,1.232187,-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,28.857331543285277,26.56
207,9.7,-12.9,0.1057973664959766,0.0428121894667108,-14.637175,-18.366051,-175.215434,-14.615122,-18.241832,-175.223884,-0.479708,-0.189029,0.139209,0.255117,-0.109537,-0.195146,0.246107338225968,-6.010835009023302,0.0328625,-0.070791,6.72,-0.63,27.904458047999007,18.7742907352522,1.048004,0.299556,0.811821,1.232162,-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,27.49850412403563,25.68
208,9.5,-12.8,0.1061631309436722,0.0399138787678039,-14.644094,-18.366042,-27.254797,-14.616994,-18.236677,-27.265221,-0.479649,-0.173456,0.089209,0.209208,-0.049308,-0.119534,0.1760056039590733,-6.017895220565958,0.0277475,-0.0706369999999999,6.73,-0.62,29.66663849477747,19.19755451706832,0.95016,0.311674,0.759845,1.233103,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,29.204008564536423,27.32
209,10.0,-12.7,0.1067117776152158,0.042315336204041,-14.63666,-18.366041,-175.215174,-14.614227,-18.241628,-175.222676,-0.480238,-0.189962,0.139989,0.254642,-0.109376,-0.192524,0.2387327480665348,-6.017714727450243,0.032125625,-0.07064,6.73,-0.64,27.75350343164336,18.676721110986584,1.047366,0.297208,0.815596,1.233765,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.78074658990523,26.61
210,10.6,-12.9,0.1067117776152158,0.0462073534282875,-14.628552,-18.366041,-64.342492,-14.607775,-18.24172,-64.355285,-0.48027,-0.1975,0.181584,0.287501,-0.130463,-0.203145,0.2416646624374535,-6.017717013204151,0.036891375,-0.070641,6.73,-0.63,25.942408767195893,18.84089608801159,1.093568,0.293138,0.892134,1.233286,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.092745375607787,26.7
211,10.4,-12.7,0.1062545720555962,0.0467870155680689,-14.628964,-18.366051,-64.342743,-14.608701,-18.241833,-64.35655,-0.479947,-0.197279,0.180884,0.289516,-0.130718,-0.206166,0.2484054013384281,-6.010840369666116,0.03774425,-0.0707909999999999,6.72,-0.62,26.03795303285155,18.691299229277533,1.09375,0.295934,0.888033,1.233037,-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,26.779417345578445,25.79
212,13.4,-12.7,0.1059802487198244,0.0655018217952964,-14.602943,-18.366052,-26.492042,-14.59214,-18.255219,-26.512993,-0.479571,-0.225895,0.346519,0.412622,-0.199445,-0.248023,0.2688168945521624,-6.010865676255086,0.043489375,-0.07079,6.72,-0.58,21.86050501015569,18.64413863170691,1.151984,0.276301,1.029865,1.23269,-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,22.72957222102388,22.09
213,13.6,-12.9,0.1059802487198244,0.0653362040410732,-14.602462,-18.366042,-26.491697,-14.587173,-18.24569,-26.511351,-0.480273,-0.209445,0.346081,0.413437,-0.198501,-0.259146,0.2610191776359452,-6.017853260610844,0.0425525,-0.0706389999999999,6.72,-0.58,21.859972307308983,18.782698872525653,1.152281,0.299041,1.004334,1.233725,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,26.126288540804676,23.28
214,17.4,-14.5,0.0695866861741038,0.0777575356078171,-14.560247,-18.36337,-26.482436,-14.593462,-18.19921,-26.685283,-0.447228,-0.093428,0.457778,0.447173,-0.166014,-0.641853,0.6480610226942862,-7.130225946231584,0.04115775,-0.0311359999999999,6.7,-1.36,23.897985392566795,19.27618000659132,1.149606,0.753276,0.330299,1.210086,-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.434103759992936,21.7
215,23.7,-12.9,0.1060716898317483,0.0578834051010268,-14.623992,-18.366116,-18.072421,-14.605102,-18.225802,-18.08154,-0.480455,-0.184248,0.083613,0.195787,0.552506,0.528511,0.1986015925523457,-5.997441946260951,0.02530375,-0.071442,6.72,-1.46,25.43726680238702,18.850877682847788,0.880912,0.335875,0.735989,1.232932,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.50284686311776,23.72
216,13.4,-12.8,0.1054316020482809,0.0651705862868499,-14.603083,-18.365929,-26.492068,-14.592283,-18.255052,-26.513526,-0.478218,-0.224797,0.346672,0.411928,-0.199278,-0.247601,0.2758709768422469,-6.040050022777418,0.043537,-0.069382,6.72,-0.59,21.844354399170854,18.6620677718604,1.151546,0.278855,1.02793,1.235751,0.383056,-0.366777,-2.01768,4.56559,1.60245,23.21172226245725,24.0
217,23.5,-12.9,0.1058888076079005,0.0578005962239152,-14.624082,-18.366052,-18.072436,-14.605141,-18.225918,-18.081707,-0.47947,-0.182462,0.082584,0.196788,0.552124,0.526985,0.2010729808149488,-6.010845512617823,0.025263,-0.0707909999999999,6.72,-1.46,25.434256447484312,18.64723025436432,0.881232,0.337045,0.734823,1.232754,-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,24.92641073789558,24.57
218,10.5,-12.7,0.1055230431602048,0.0461245445511758,-14.629068,-18.365929,-64.342753,-14.608786,-18.24177,-64.357056,-0.478522,-0.195956,0.181023,0.28971,-0.130379,-0.207027,0.254855549257333,-6.040046947891606,0.0377467499999999,-0.069383,6.72,-0.63,25.942367767640174,18.78963980596858,1.093353,0.298807,0.885212,1.235946,0.383056,-0.366777,-2.01768,4.56559,1.60245,27.32548863972173,27.06
219,9.2,-12.8,0.105248719824433,0.0399966876449155,-14.644641,-18.365929,-27.255241,-14.617934,-18.236565,-27.266985,-0.478401,-0.171633,0.088891,0.209947,-0.049983,-0.124799,0.1875404307910527,-6.040045777801233,0.028539125,-0.069383,6.72,-0.62,29.66668499105671,18.661810264239637,0.949771,0.318838,0.75504,1.235815,0.383056,-0.366777,-2.01768,4.56559,1.60245,29.331257445209253,27.79
220,9.7,-12.6,0.1062545720555962,0.0422325273269294,-14.637132,-18.365929,-175.215388,-14.615219,-18.241833,-175.224356,-0.478101,-0.18944,0.139609,0.256298,-0.109147,-0.196126,0.251496268475737,-6.040052254111449,0.0328824999999999,-0.069382,6.72,-0.64,27.754002938851883,18.8722075011033,1.047731,0.302171,0.809284,1.235749,0.383056,-0.366777,-2.01768,4.56559,1.60245,27.97324892615148,26.93
221,23.9,-12.9,0.1065288953913679,0.0578005962239152,-14.623073,-18.366042,-18.071615,-14.603938,-18.225605,-18.080187,-0.479652,-0.185722,0.085215,0.195892,0.554798,0.532461,0.1964432291151994,-6.017814457174063,0.0250037499999999,-0.070639,6.72,-1.46,25.438969974033025,18.84398753098774,0.878934,0.333133,0.735879,1.232625,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.42953026294882,25.93
222,23.4,-12.6,0.1056144842721287,0.0578834051010268,-14.624326,-18.36593,-18.072466,-14.6053,-18.226207,-18.082045,-0.478333,-0.182616,0.08279,0.197218,0.552579,0.529503,0.2067070749642631,-6.040119302963654,0.025184,-0.06938,6.72,-1.47,25.433204141513016,18.531811602091523,0.879767,0.34067,0.732116,1.235829,0.383056,-0.366777,-2.01768,4.56559,1.60245,25.476299172320942,26.42
223,22.7,-12.9,0.1066203365032918,0.0264160317986088,-14.605282,-18.366041,-22.199676,-14.573127,-18.144317,-22.270128,-0.480398,-0.075097,0.30337,0.364008,-0.25227,-0.456836,0.1836417077809953,-6.017713040343589,0.0178606249999999,-0.070641,6.72,-0.71,28.138616158780252,18.84042846461749,1.135379,0.739093,0.426451,1.233591,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.60284970737018,26.35
224,22.5,-12.9,0.1060716898317483,0.0263332229214971,-14.606343,-18.366116,-22.200607,-14.575012,-18.14544,-22.272107,-0.480807,-0.072305,0.304864,0.364313,-0.252901,-0.457861,0.18687285308158,-5.997441293187632,0.0180307499999999,-0.071441,6.72,-0.69,27.81748564308987,18.77731527446347,1.139216,0.73589,0.430664,1.233035,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.497613856738973,24.43
225,22.3,-12.7,0.1062545720555962,0.0262504140443855,-14.606523,-18.366051,-22.200769,-14.574954,-18.14585,-22.271616,-0.479437,-0.076706,0.302055,0.366733,-0.252546,-0.458118,0.1890034085474555,-6.010848369814076,0.017922,-0.0707899999999999,6.72,-0.71,28.083021501562648,18.69190403693001,1.135843,0.736635,0.429469,1.232537,-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,27.194298368853264,25.38
226,12.0,-167.7,0.5487634157722818,0.0461245445511758,-14.625101,-22.706855,-64.339852,-14.780588,-22.569894,-64.501305,-1.055907,-0.725557,0.184482,0.321557,-0.127207,-0.178268,0.1995111036954639,-4.827916644391614,0.0328025,-0.1010209999999999,6.37,-0.67,25.92937868876808,10.2691333764055,1.094876,0.239262,0.973771,1.226866,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.498261228797336,26.6
227,2.6,-167.7,0.5487634157722818,0.0466213978138456,-14.647606,-22.706856,-64.356612,-14.813457,-22.581261,-64.540122,-1.055849,-0.697406,0.169473,0.346636,-0.148095,-0.25045,0.549847099706208,-4.827907474154829,0.03379025,-0.1009489999999999,6.37,-0.57,25.80166404780886,10.26973566645962,1.089787,0.322975,0.885557,1.208829,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,30.18444254400467,35.24
228,-7.7,-167.7,0.5483901073261782,0.0468698244451805,-14.668352,-22.706857,-64.371187,-14.832793,-22.589147,-64.562236,-1.055616,-0.666257,0.146454,0.347764,-0.15821,-0.293392,0.5251825418601662,-4.827854602434466,0.033357,-0.102668,6.37,-0.36,25.71019709189005,10.241366116829028,1.087696,0.369894,0.836129,1.200039,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,34.28930517221653,32.52
229,10.6,-19.3,0.1360643745427944,0.0400794965220271,-14.641328,-18.368034,-27.252765,-14.613996,-18.236255,-27.257213,-0.493274,-0.189758,0.091229,0.199737,-0.045002,-0.11916,0.1503289866621181,-5.878917479667389,0.0245721249999999,-0.0920349999999999,6.78,-0.65,29.67373524516369,16.630374239564585,0.951076,0.276556,0.759632,1.237352,-6.8371,-3.676,1.11638,-2.0345,-0.948893,27.914871931032145,29.75
230,9.3,-11.7,0.1016825164594001,0.0467870155680689,-14.631946,-18.363084,-64.342465,-14.610322,-18.236455,-64.367702,-0.446959,-0.16319,0.181778,0.305809,-0.118728,-0.227754,0.4783753726848725,-7.050902717957164,0.037775375,-0.0413439999999999,6.67,-0.74,26.04143068175681,18.706806773209028,1.096493,0.3846,0.808896,1.212323,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.372176122627952,28.97
231,11.8,-19.3,0.1361558156547183,0.0461245445511758,-14.625829,-18.368034,-64.340301,-14.602579,-18.241234,-64.347638,-0.493241,-0.203595,0.183748,0.285801,-0.127274,-0.187183,0.21088725145902,-5.878915656505245,0.033410125,-0.0920359999999999,6.78,-0.66,25.94971382143593,16.77392831650699,1.09504,0.276363,0.913424,1.237151,-6.8371,-3.676,1.11638,-2.0345,-0.948893,25.91936352710008,27.91
232,8.0,-11.7,0.101773957571324,0.0400794965220271,-14.648008,-18.363084,-27.259781,-14.621276,-18.235667,-27.280059,-0.446973,-0.150282,0.088269,0.224579,-0.055775,-0.165573,0.4046967985659757,-7.050901602290534,0.02916625,-0.0413429999999999,6.67,-0.75,29.74445330700182,18.98802238928515,0.949093,0.396572,0.684351,1.212496,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,38.95380207901725,29.75
233,9.2,-12.7,0.1058888076079005,0.0400794965220271,-14.644776,-18.365756,-27.255461,-14.618075,-18.236543,-27.267453,-0.476668,-0.171693,0.088726,0.211711,-0.05029,-0.126068,0.1951118805448173,-6.081601399577775,0.0285549999999999,-0.067615,6.71,-0.62,29.666272708985485,18.708490492071856,0.950123,0.322973,0.751807,1.232298,-1.47901,-1.118,-3.00926,-1.40615,0.410937,29.485205598622173,27.79
234,9.7,-12.7,0.1054316020482809,0.0428949983438224,-14.637215,-18.365758,-175.215354,-14.615293,-18.241762,-175.224766,-0.477044,-0.188363,0.139596,0.257965,-0.108611,-0.197206,0.2591072913748329,-6.081857241019603,0.032867375,-0.067611,6.71,-0.64,27.90068720066193,18.798282563959567,1.047764,0.305724,0.80614,1.23202,-1.47901,-1.118,-3.00926,-1.40615,0.410937,28.154839499699012,26.96
235,10.4,-12.5,0.1055230431602048,0.0462073534282875,-14.62918,-18.365757,-64.342716,-14.608817,-18.241548,-64.35749,-0.476725,-0.195809,0.181809,0.29061,-0.130156,-0.207243,0.2626887845594982,-6.081638651963395,0.0377249999999999,-0.067613,6.71,-0.63,25.94188488739069,18.66177514586064,1.093382,0.302567,0.882301,1.232033,-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.537675320364578,27.23
236,10.0,-12.2,0.1042428675932699,0.0468698244451805,-14.630085,-18.364776,-64.342589,-14.609323,-18.240476,-64.36062,-0.465813,-0.182326,0.182368,0.296583,-0.126067,-0.212442,0.3213811406551154,-6.365156902785215,0.037692125,-0.0569389999999999,6.69,-0.67,26.038775416645045,18.76058670852253,1.094436,0.328717,0.860075,1.224384,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.60884340329644,28.52
237,11.1,-19.3,0.1367044623262618,0.0428949983438224,-14.634078,-18.368035,-175.21319,-14.609583,-18.241404,-175.215722,-0.493228,-0.198017,0.141916,0.249705,-0.105932,-0.17473,0.208094939007891,-5.878926160099765,0.028978375,-0.092036,6.78,-0.67,27.90812505856564,16.7064134418397,1.048148,0.2816,0.838836,1.237733,-6.8371,-3.676,1.11638,-2.0345,-0.948893,26.60055814906123,27.85
238,8.8,-12.3,0.1044257498171177,0.040327923153362,-14.64591,-18.364777,-27.256936,-14.618986,-18.235788,-27.270982,-0.465851,-0.160914,0.089153,0.21881,-0.052385,-0.134731,0.2525367726372378,-6.365356579928601,0.028715875,-0.0569369999999999,6.69,-0.66,29.627845720220037,18.85079741722165,0.949631,0.349943,0.73152,1.224203,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,31.35472009573919,28.38
239,8.7,-11.7,0.101773957571324,0.042315336204041,-14.639557,-18.363084,-175.215186,-14.617672,-18.239096,-175.234578,-0.44696,-0.158914,0.139417,0.270093,-0.098487,-0.221006,0.4663100890846098,-7.050899425380246,0.033282,-0.0413429999999999,6.67,-0.77,27.76091135441082,18.988014227397564,1.049061,0.377547,0.739706,1.212463,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.456951852012587,28.63
240,9.4,-12.2,0.1037856620336503,0.0428121894667108,-14.637984,-18.364776,-175.21524,-14.616169,-18.241442,-175.227825,-0.465851,-0.178868,0.139135,0.260356,-0.104964,-0.203796,0.3158639116927335,-6.365186372713981,0.0328887499999999,-0.0569379999999999,6.69,-0.68,27.904017109070857,18.593804024844715,1.049092,0.329498,0.787034,1.224571,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,29.078990271111117,28.02
241,12.2,-11.6,0.1015910753474762,0.0657502484266313,-14.606294,-18.363084,-26.491345,-14.621143,-18.189287,-26.649705,-0.447202,-0.068204,0.344661,0.389462,-0.189505,-0.567746,0.5223832654904135,-7.050893275607076,0.044495875,-0.0413439999999999,6.67,-0.69,21.852953245502125,18.707129402073782,1.159219,0.732436,0.441238,1.212535,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,28.28133491047728,26.94
242,14.9,-19.3,0.1360643745427944,0.0655018217952964,-14.599254,-18.368034,-26.488864,-14.584682,-18.254366,-26.502737,-0.493255,-0.232639,0.349791,0.416019,-0.196595,-0.236723,0.2265665306042665,-5.878914894585213,0.038925375,-0.0920349999999999,6.78,-0.61,21.862521510108127,16.630446223706276,1.154306,0.258364,1.048161,1.23739,-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.182077107390025,24.62
243,13.4,-12.5,0.105248719824433,0.0651705862868499,-14.603195,-18.365756,-26.491991,-14.592395,-18.254736,-26.513998,-0.476632,-0.224574,0.346948,0.413543,-0.199004,-0.248305,0.2844350525069626,-6.081601916594829,0.043586375,-0.067615,6.71,-0.59,21.8557520907654,18.663248190138777,1.151979,0.282621,1.026501,1.231933,-1.47901,-1.118,-3.00926,-1.40615,0.410937,23.375104393905623,24.33
244,13.0,-12.2,0.104151426481346,0.0656674395495197,-14.604229,-18.364776,-26.491769,-14.612332,-18.178214,-26.641844,-0.465966,-0.074894,0.347354,0.405876,-0.196031,-0.558178,0.3491843911226306,-6.365146154287717,0.043912,-0.0569389999999999,6.69,-0.63,21.857158847041784,18.59721297512361,1.153549,0.7396,0.480782,1.224147,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.29077891857059,25.38
245,23.3,-12.7,0.1053401609363569,0.0573037429612454,-14.624669,-18.365756,-18.072519,-14.605413,-18.226387,-18.082359,-0.476852,-0.181961,0.082995,0.197681,0.552363,0.529179,0.2137893280910891,-6.081611114043486,0.025057875,-0.067615,6.71,-1.47,25.2813358494729,18.664804518152746,0.879329,0.344906,0.729791,1.232188,-1.47901,-1.118,-3.00926,-1.40615,0.410937,25.810534563403248,26.36
246,22.8,-12.2,0.1042428675932699,0.0571381252070221,-14.626568,-18.364776,-18.07282,-14.606208,-18.226921,-18.084588,-0.465901,-0.175573,0.082063,0.197843,0.543976,0.556183,0.2648962846152735,-6.365158236142951,0.024335375,-0.0569389999999999,6.69,-1.52,25.2826882783102,18.77043331677464,0.881488,0.372808,0.702473,1.223901,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,26.3964903580953,27.4
247,21.0,-12.2,0.104151426481346,0.0262504140443855,-14.610051,-18.364776,-22.203993,-14.588797,-18.158817,-22.282063,-0.465269,-0.072439,0.301661,0.359409,-0.250178,-0.469892,0.241856459767828,-6.3651785630483495,0.01767275,-0.0569379999999999,6.69,-0.77,28.13709510276246,18.988453161917622,1.138901,0.728094,0.486567,1.224234,-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.71433715502568,28.13
248,22.2,-12.8,0.105248719824433,0.0261676051672739,-14.60725,-18.365756,-22.201497,-14.576472,-18.148361,-22.272723,-0.476704,-0.07604,0.302918,0.362799,-0.251958,-0.456664,0.1994850673037528,-6.081603766969619,0.017924,-0.067615,6.71,-0.71,28.065268012716444,18.79263534029403,1.140072,0.733903,0.428361,1.232328,-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.307976730694747,26.77
